Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2017,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"5,234,500",
SURVEY,2017,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,678,000",
SURVEY,2017,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"295,841",
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,900",
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,300",
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,503,000",
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,138,500",
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"28,500",
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,110,000",
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,400",
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,132,000",
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"124,600",
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,89,
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,132,000",
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"111,600",
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"111,600",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,600",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,163,000",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"877,500",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,195,
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,163,000",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"864,300",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"13,200",
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"864,300",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,348,000",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"720,000",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,225,
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,348,000",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"718,600",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,400",
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"718,600",
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,600",
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,604,000",
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"468,000",
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"21,500",
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"446,500",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,023,000",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"420,000",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,023,000",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"396,500",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"23,500",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"396,500",
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,800",
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,900",
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,976,000",
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,296,000",
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,976,000",
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,296,000",
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,296,000",
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"17,400",
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"18,100",
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,824,000",
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"6,786,000",
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,390,
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2016,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"6,786,000",
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,100",
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,608,000",
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"945,000",
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,135,
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,608,000",
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"945,000",
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"945,000",
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,400",
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,909,000",
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"790,500",
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"790,500",
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,100",
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,950,000",
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"220,000",
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,950,000",
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"206,800",
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"13,200",
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"206,800",
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,100",
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,340,000",
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"200,000",
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,340,000",
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"200,000",
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2016,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"200,000",
SURVEY,2016,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2016,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,500",
SURVEY,2016,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,717,000",
SURVEY,2016,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"655,500",
